session_id,user_id,session_start,session_end,total_actions,total_views,total_purchases,total_add_to_cart,unique_products,duration_seconds,conversion_rate,is_abandoned_cart,is_high_activity
sess_1223,75,2025-10-03 16:27:25.228610,2026-03-24 09:21:02.209185,2,0,2,0,2,14835216.980575,0.0,False,False
sess_1224,690,2025-07-22 09:22:14.222317,2026-01-05 15:51:40.212022,4,2,1,1,4,14452165.989705,0.5,False,False
sess_1225,1043,2025-07-24 23:06:42.249957,2026-05-29 15:46:57.228610,3,0,1,2,3,26671214.978653,0.0,False,False
sess_1226,639,2025-06-20 01:09:51.228610,2026-04-18 14:19:54.249957,3,1,0,2,3,26140203.021347,0.0,True,False
sess_1228,838,2025-10-15 02:50:25.238931,2026-01-31 09:44:50.249957,2,0,2,0,2,9356065.011026,0.0,False,False
sess_1229,427,2025-10-15 14:12:04.247953,2026-05-04 19:05:12.181409,2,1,0,1,2,17383987.933456,0.0,True,False
sess_1230,208,2025-11-20 13:34:21.214026,2026-03-20 01:56:55.181409,4,3,0,1,4,10326153.967383,0.0,True,False
sess_1231,1065,2025-07-12 16:50:08.228610,2026-05-18 12:34:47.228610,6,3,1,2,6,26768679.0,0.3333333333333333,False,False
sess_1232,460,2025-08-11 11:19:02.224321,2025-11-20 09:34:16.249957,3,2,0,1,3,8720114.025636,0.0,True,False
sess_1233,958,2025-07-11 07:42:07.238931,2025-07-11 07:42:07.238931,1,0,0,1,1,0.0,0.0,True,False
sess_1234,59,2025-09-24 07:11:23.186925,2025-09-24 07:11:23.186925,1,1,0,0,1,0.0,0.0,False,False
sess_1235,948,2025-07-05 11:04:39.237113,2025-11-26 17:40:58.212022,3,1,2,0,3,12465378.974909,2.0,False,False
sess_1236,447,2025-10-22 20:01:13.228610,2026-04-26 06:01:56.186925,3,1,2,0,3,16020042.958315,2.0,False,False
sess_1237,259,2025-07-05 01:40:00.228610,2025-08-30 22:53:55.214026,2,1,1,0,2,4914834.985416,1.0,False,False
sess_1238,610,2025-09-01 19:37:08.181409,2025-09-23 07:18:44.183414,2,0,1,1,2,1856496.002005,0.0,False,False
sess_1239,1007,2025-11-12 07:48:36.240934,2025-12-26 16:20:16.186925,2,0,2,0,2,3832299.945991,0.0,False,False
sess_124,1061,2025-10-03 02:48:19.209185,2025-12-19 04:45:46.251960,3,1,1,1,3,6659847.042775,1.0,False,False
sess_1240,346,2025-06-16 00:46:47.240934,2025-10-05 11:50:57.178635,2,1,1,0,2,9630249.937701,1.0,False,False
sess_1241,218,2025-12-17 00:55:49.186925,2025-12-17 00:55:49.186925,1,1,0,0,1,0.0,0.0,False,False
sess_1242,775,2025-10-29 10:10:33.186925,2026-05-14 06:34:06.235934,3,0,2,1,3,17007813.049009,0.0,False,False
sess_1244,645,2025-11-19 14:00:14.186925,2025-11-19 14:00:14.186925,1,0,0,1,1,0.0,0.0,True,False
sess_1245,302,2025-10-15 15:07:32.203543,2026-03-12 04:25:22.224321,3,1,2,0,3,12748670.020778,2.0,False,False
sess_1246,714,2025-10-01 16:05:36.228610,2025-11-24 12:07:29.186925,2,0,1,1,2,4651312.958315,0.0,False,False
sess_1247,494,2025-07-31 14:59:14.237113,2026-06-01 07:21:22.214026,4,2,0,2,4,26324527.976913,0.0,True,False
sess_1248,420,2025-07-15 22:15:30.209185,2026-01-24 00:41:25.227826,2,1,1,0,2,16597555.018641,1.0,False,False
sess_1249,205,2026-01-31 14:49:09.228610,2026-01-31 14:49:09.228610,1,0,0,1,1,0.0,0.0,True,False
sess_125,2,2025-09-13 20:36:54.251960,2025-09-13 20:36:54.251960,1,0,0,1,1,0.0,0.0,True,False
sess_1250,1083,2025-07-04 14:17:05.228610,2025-10-11 09:31:07.243940,3,1,1,1,3,8536442.01533,1.0,False,False
sess_1251,297,2026-02-09 10:09:06.243940,2026-02-09 10:09:06.243940,1,0,1,0,1,0.0,0.0,False,False
sess_1252,874,2025-07-10 20:20:01.209185,2026-05-29 03:39:32.228610,7,2,0,5,7,27847171.019425,0.0,True,False
sess_1253,190,2025-07-01 22:33:34.209185,2025-07-01 22:33:34.209185,1,0,1,0,1,0.0,0.0,False,False
sess_1255,873,2025-09-08 22:34:54.228610,2025-12-21 22:47:59.243940,3,0,3,0,3,8986385.01533,0.0,False,False
sess_1257,463,2025-09-18 11:04:24.195433,2026-04-07 14:24:58.186925,4,1,1,2,4,17378433.991492,1.0,False,False
sess_1258,778,2025-09-04 23:58:42.186925,2026-02-19 07:28:15.245946,4,2,1,1,4,14455773.059021,0.5,False,False
sess_1259,1056,2025-10-27 18:09:17.178635,2025-10-27 18:09:17.178635,1,0,1,0,1,0.0,0.0,False,False
sess_126,719,2026-02-23 07:55:14.222317,2026-02-23 07:55:14.222317,1,0,1,0,1,0.0,0.0,False,False
sess_1260,920,2025-06-13 12:15:29.216529,2025-06-13 12:15:29.216529,1,1,0,0,1,0.0,0.0,False,False
sess_1261,148,2026-01-19 02:11:05.212022,2026-02-19 21:23:28.247953,2,1,1,0,2,2747543.035931,1.0,False,False
sess_1262,107,2025-07-19 05:29:20.214026,2025-11-15 21:27:37.186925,3,0,1,2,3,10339096.972899,0.0,False,False
sess_1263,94,2025-10-29 13:52:11.186925,2026-05-31 16:11:06.209185,3,0,2,1,3,18497935.02226,0.0,False,False
sess_1264,727,2025-10-24 01:03:02.222317,2025-10-24 01:03:02.222317,1,0,1,0,1,0.0,0.0,False,False
sess_1265,474,2026-02-23 18:28:02.235934,2026-05-25 11:48:50.181409,3,1,1,1,3,7838447.945475,1.0,False,False
sess_1266,285,2025-12-06 12:27:04.197951,2026-02-09 20:20:00.209185,3,0,2,1,3,5644376.011234,0.0,False,False
sess_1267,789,2025-09-09 22:22:08.240934,2026-05-02 09:54:14.243940,4,0,4,0,4,20259126.003006,0.0,False,False
sess_1268,174,2025-12-28 04:24:09.219548,2026-03-24 05:47:27.186925,4,2,1,1,4,7435397.967377,0.5,False,False
sess_1269,767,2025-07-24 08:52:01.235934,2026-05-28 08:06:52.181409,5,1,2,2,5,26608490.945475,2.0,False,False
sess_127,134,2025-08-21 11:34:33.183414,2025-08-21 11:34:33.183414,1,0,0,1,1,0.0,0.0,True,False
sess_1270,31,2025-09-23 07:14:12.214026,2026-02-23 06:09:42.183414,4,2,0,2,4,13215329.969388,0.0,True,False
sess_1271,772,2026-04-11 14:20:08.222317,2026-06-07 04:17:56.228610,2,0,2,0,2,4888668.006293,0.0,False,False
sess_1272,805,2025-08-10 02:46:46.228610,2026-01-03 04:14:01.186925,3,2,0,1,3,12619634.958315,0.0,True,False
sess_1273,560,2025-10-02 19:08:07.228610,2026-05-09 11:53:58.222317,7,3,1,3,7,18895550.993707,0.3333333333333333,False,False
sess_1274,693,2025-10-22 21:19:39.228610,2025-12-02 15:33:20.222317,2,0,1,1,2,3521620.993707,0.0,False,False
sess_1275,803,2026-02-27 15:39:38.186925,2026-02-27 15:39:38.186925,1,0,1,0,1,0.0,0.0,False,False
sess_1276,525,2025-09-23 11:25:29.228610,2026-02-27 13:21:23.247953,4,3,0,1,4,13571754.019343,0.0,True,False
sess_1277,648,2025-10-12 09:06:46.214026,2026-05-01 14:34:04.186925,3,2,1,0,3,17386037.972899,0.5,False,False
sess_1278,118,2025-07-11 03:54:12.185418,2026-02-17 06:56:05.243940,3,0,2,1,3,19105313.058522,0.0,False,False
sess_1279,183,2025-11-27 10:46:29.186925,2025-11-27 10:46:29.186925,1,0,1,0,1,0.0,0.0,False,False
sess_128,344,2025-07-24 03:56:51.224321,2025-11-29 21:54:38.199974,3,1,0,2,3,11123866.975653,0.0,True,False
sess_1280,429,2025-07-01 05:35:14.203543,2026-06-10 19:19:26.228610,5,1,3,1,5,29771052.025067,3.0,False,False
sess_1281,348,2025-06-28 00:24:47.245946,2026-02-20 13:07:33.242937,3,0,2,1,3,20522565.996991,0.0,False,False
sess_1282,163,2025-09-21 03:59:51.224321,2025-09-21 03:59:51.224321,1,0,1,0,1,0.0,0.0,False,False
sess_1283,253,2025-06-14 11:01:59.181409,2026-02-25 13:22:32.228610,5,1,2,2,5,22126833.047201,2.0,False,False
sess_1284,510,2025-07-24 18:47:14.186925,2026-03-12 01:22:16.226324,2,1,0,1,2,19895702.039399,0.0,True,False
sess_1285,890,2025-11-07 11:33:23.216529,2026-05-18 21:34:43.228610,4,3,1,0,4,16624880.012081,0.3333333333333333,False,False
sess_1286,614,2025-12-06 23:08:41.186925,2026-02-05 09:44:03.226324,2,1,0,1,2,5222122.039399,0.0,True,False
sess_1287,434,2025-07-12 08:33:05.235934,2026-02-24 15:52:53.178635,3,2,0,1,3,19639187.942701,0.0,True,False
sess_1288,974,2025-07-25 07:51:16.243940,2025-08-04 18:17:43.216529,2,0,1,1,2,901586.972589,0.0,False,False
sess_1289,622,2025-09-24 04:18:19.186925,2026-04-23 03:52:42.222317,5,2,1,2,5,18228863.035392,0.5,False,False
sess_129,796,2025-11-11 18:57:49.224321,2025-11-11 18:57:49.224321,1,0,1,0,1,0.0,0.0,False,False
sess_1291,510,2025-07-03 07:03:42.214026,2026-06-09 20:00:26.185418,4,1,1,2,4,29509003.971392,1.0,False,False
sess_1292,131,2025-08-04 16:37:26.186925,2026-05-03 21:06:42.178635,4,1,0,3,4,23516955.99171,0.0,True,False
sess_1293,417,2025-12-27 01:54:43.186925,2026-01-04 16:53:21.186925,2,1,0,1,2,745118.0,0.0,True,False
sess_1294,427,2025-08-07 18:16:53.214026,2026-01-18 04:00:08.209185,2,0,1,1,2,14118194.995159,0.0,False,False
sess_1295,94,2025-09-17 00:38:59.218542,2026-04-14 13:34:24.237113,3,2,0,1,3,18104125.018571,0.0,True,False
sess_1296,908,2026-02-14 04:59:11.178635,2026-02-14 04:59:11.178635,1,0,1,0,1,0.0,0.0,False,False
sess_1297,361,2026-01-23 23:55:18.245946,2026-02-28 17:57:28.245946,2,2,0,0,2,3088930.0,0.0,False,False
sess_1298,228,2025-11-17 03:29:47.214026,2026-02-09 06:57:46.228610,2,1,0,1,2,7270079.014584,0.0,True,False
sess_13,1080,2026-01-30 16:09:39.240934,2026-05-03 03:28:53.178635,2,1,1,0,2,7989553.937701,1.0,False,False
sess_130,386,2025-08-28 20:04:05.214026,2025-08-28 20:04:05.214026,1,0,1,0,1,0.0,0.0,False,False
sess_1300,347,2025-11-08 06:18:48.181409,2026-02-21 20:30:08.222317,2,1,1,0,2,9123080.040908,1.0,False,False
sess_1301,662,2025-11-18 20:37:38.247953,2026-04-11 12:39:03.227826,2,0,0,2,2,12412884.979873,0.0,True,False
sess_1302,9,2025-09-28 02:19:13.237113,2026-03-29 13:03:12.181409,3,0,3,0,3,15763438.944296,0.0,False,False
sess_1303,982,2026-01-05 10:24:07.186925,2026-01-05 10:24:07.186925,1,0,0,1,1,0.0,0.0,True,False
sess_1304,246,2025-11-28 06:21:47.186925,2026-06-03 05:14:44.228610,4,3,1,0,4,16152777.041685,0.3333333333333333,False,False
sess_1305,207,2026-04-04 23:10:07.186925,2026-04-04 23:10:07.186925,1,0,1,0,1,0.0,0.0,False,False
sess_1307,259,2026-03-08 00:59:23.238931,2026-05-02 10:59:14.195433,2,0,0,2,2,4787990.956502,0.0,True,False
sess_1308,989,2026-02-15 13:45:21.186925,2026-02-15 13:45:21.186925,1,1,0,0,1,0.0,0.0,False,False
sess_131,445,2025-07-20 11:12:15.186925,2026-01-04 04:30:49.222317,4,2,1,1,4,14491114.035392,0.5,False,False
sess_1310,100,2025-07-13 14:24:50.227826,2026-03-30 15:53:37.219548,4,2,1,1,4,22469326.991722,0.5,False,False
sess_1311,1016,2025-09-09 23:35:03.181409,2026-03-24 12:09:06.247953,2,0,0,2,2,16893243.066544,0.0,True,False
sess_1312,389,2026-04-08 00:05:35.214026,2026-04-08 00:05:35.214026,1,0,0,1,1,0.0,0.0,True,False
sess_1313,211,2026-01-20 22:26:15.224321,2026-01-20 22:26:15.224321,1,1,0,0,1,0.0,0.0,False,False
sess_1315,65,2025-09-16 00:45:45.228610,2026-05-11 17:38:24.245946,4,0,3,1,4,20537559.017336,0.0,False,False
sess_1316,715,2025-08-08 13:44:02.212022,2026-05-25 12:28:33.240934,3,2,0,1,3,25051471.028912,0.0,True,False
sess_1317,18,2025-06-14 00:24:45.207677,2025-06-14 00:24:45.207677,1,0,0,1,1,0.0,0.0,True,False
sess_1318,861,2025-06-11 01:27:45.178635,2026-05-25 03:57:31.222317,5,1,3,1,5,30076186.043682,3.0,False,False
sess_1319,773,2026-03-09 06:42:47.214026,2026-03-09 06:42:47.214026,1,1,0,0,1,0.0,0.0,False,False
sess_132,8,2026-01-30 12:52:15.245946,2026-04-02 18:23:26.185418,3,1,0,2,3,5376670.939472,0.0,True,False
sess_1320,965,2025-07-25 03:37:43.183414,2025-08-01 16:14:18.249957,2,1,0,1,2,650195.066543,0.0,True,False
sess_1321,1023,2025-12-10 22:23:55.209185,2025-12-10 22:23:55.209185,1,0,1,0,1,0.0,0.0,False,False
sess_1322,339,2025-06-17 03:09:25.178635,2026-02-08 01:02:06.224321,5,1,3,1,5,20382761.045686,3.0,False,False
sess_1323,506,2025-10-20 17:46:05.238931,2025-10-20 17:46:05.238931,1,1,0,0,1,0.0,0.0,False,False
sess_1324,237,2025-09-26 08:19:01.186925,2025-09-26 08:19:01.186925,1,0,0,1,1,0.0,0.0,True,False
sess_1325,219,2025-10-30 10:03:55.249957,2026-06-01 12:06:20.242937,3,1,0,2,3,18496944.99298,0.0,True,False
sess_1326,313,2025-10-26 05:51:28.186925,2026-02-23 16:00:18.186925,5,5,0,0,5,10404530.0,0.0,False,False
sess_1327,237,2026-01-23 12:50:00.214026,2026-03-31 22:17:06.228610,3,2,0,1,3,5822826.014584,0.0,True,False
sess_1328,479,2025-09-06 01:47:44.228610,2026-02-06 12:09:35.228610,3,2,1,0,3,13256511.0,0.5,False,False
sess_1329,1094,2025-06-21 16:01:45.212022,2026-01-17 06:03:59.183414,2,0,2,0,2,18108133.971392,0.0,False,False
sess_133,744,2025-06-17 02:25:29.219548,2026-04-25 18:01:41.185418,7,2,3,2,7,27012971.96587,1.5,False,False
sess_1330,407,2026-04-16 06:45:07.247953,2026-05-01 11:12:03.240934,2,0,2,0,2,1312015.992981,0.0,False,False
sess_1331,137,2025-11-20 06:01:56.228610,2026-02-09 04:06:50.224321,2,1,0,1,2,6991493.995711,0.0,True,False
sess_1332,438,2025-08-30 12:16:49.228610,2025-08-30 12:16:49.228610,1,0,0,1,1,0.0,0.0,True,False
sess_1333,638,2025-06-24 00:03:07.240934,2026-01-23 19:33:45.228610,3,0,1,2,3,18473437.987676,0.0,False,False
sess_1334,63,2026-01-20 12:40:55.245946,2026-05-15 00:53:51.214026,2,1,0,1,2,9893575.96808,0.0,True,False
sess_1335,378,2025-06-12 08:10:43.245946,2025-12-30 10:09:14.178635,2,0,1,1,2,17373510.932689,0.0,False,False
sess_1336,616,2025-10-29 08:24:44.251960,2025-10-29 08:24:44.251960,1,0,1,0,1,0.0,0.0,False,False
sess_1337,124,2025-06-23 23:21:02.227826,2025-11-14 04:32:38.238931,3,0,1,2,3,12373896.011105,0.0,False,False
sess_1338,1029,2025-06-28 11:44:33.186925,2025-09-15 21:47:52.219548,3,3,0,0,3,6861799.032623,0.0,False,False
sess_1339,204,2025-08-14 06:11:37.212022,2025-08-14 06:11:37.212022,1,0,1,0,1,0.0,0.0,False,False
sess_134,1080,2025-08-12 07:28:44.243940,2025-08-12 07:28:44.243940,1,0,1,0,1,0.0,0.0,False,False
sess_1340,1034,2025-11-25 15:31:38.199974,2026-06-02 14:40:21.222317,2,1,1,0,2,16326523.022343,1.0,False,False
sess_1341,449,2025-07-03 00:53:17.186925,2025-07-03 00:53:17.186925,1,1,0,0,1,0.0,0.0,False,False
sess_1342,79,2025-12-24 03:35:47.235934,2025-12-24 03:35:47.235934,1,0,1,0,1,0.0,0.0,False,False
sess_1343,7,2026-05-06 08:47:05.183414,2026-05-26 15:58:19.228610,2,0,2,0,2,1753874.045196,0.0,False,False
sess_1344,855,2025-09-06 00:46:55.181409,2025-09-06 00:46:55.181409,1,0,1,0,1,0.0,0.0,False,False
sess_1345,847,2025-11-22 11:43:08.199974,2026-05-18 21:06:39.228610,4,1,3,0,4,15326611.028636,3.0,False,False
sess_1346,991,2025-06-26 02:36:53.237113,2026-04-23 05:44:05.240934,2,0,1,1,2,26017632.003821,0.0,False,False
sess_1347,436,2025-06-30 03:08:35.186925,2025-10-19 10:40:55.186925,2,1,1,0,2,9617540.0,1.0,False,False
sess_1348,283,2025-10-13 06:53:39.247953,2025-10-13 06:53:39.247953,1,0,1,0,1,0.0,0.0,False,False
sess_1349,680,2025-11-14 23:53:03.185418,2026-03-20 21:05:36.222317,2,1,1,0,2,10876353.036899,1.0,False,False
sess_135,547,2025-09-03 11:53:06.207677,2026-04-25 16:47:39.228610,3,1,0,2,3,20235273.020933,0.0,True,False
sess_1350,988,2025-08-29 11:45:52.228610,2026-02-06 16:08:31.183414,3,1,1,1,3,13926158.954804,1.0,False,False
sess_1352,68,2025-07-08 03:01:02.228610,2026-04-08 08:35:41.247953,5,3,1,1,5,23693679.019343,0.3333333333333333,False,False
sess_1357,295,2025-08-02 03:14:21.212022,2026-06-05 11:24:13.216529,6,2,2,2,6,26554192.004507,1.0,False,False
sess_1358,573,2025-06-24 01:11:04.183414,2026-05-16 14:37:39.186925,4,1,2,1,4,28214795.003511,2.0,False,False
sess_136,782,2025-06-28 02:14:32.245946,2026-04-10 21:50:49.186925,5,1,1,3,5,24780976.940979,1.0,False,False
sess_1360,598,2025-10-11 17:41:04.245946,2025-12-24 09:41:04.186925,2,0,1,1,2,6364799.940979,0.0,False,False
sess_1361,297,2025-07-14 10:22:01.253968,2025-08-04 19:46:04.243940,3,0,2,1,3,1848242.989972,0.0,False,False
sess_1362,1032,2026-04-20 07:31:14.181409,2026-06-10 03:41:26.214026,2,0,1,1,2,4392612.032617,0.0,False,False
sess_1363,218,2025-06-21 04:57:27.247953,2025-10-11 07:43:36.209185,4,1,0,3,4,9686768.961232,0.0,True,False
sess_1364,955,2025-09-28 01:18:04.228610,2025-10-22 11:34:30.228610,2,2,0,0,2,2110586.0,0.0,False,False
sess_1365,895,2025-11-12 15:38:48.224321,2025-11-18 18:42:38.214026,2,2,0,0,2,529429.989705,0.0,False,False
sess_1366,120,2025-06-12 08:34:08.249957,2025-12-21 21:12:36.186925,3,2,0,1,3,16634307.936968,0.0,True,False
sess_1367,337,2025-08-06 00:46:37.219548,2026-05-22 00:20:16.249957,3,0,3,0,3,24968019.030409,0.0,False,False
sess_1368,838,2026-03-19 18:20:49.214026,2026-03-19 18:20:49.214026,1,0,1,0,1,0.0,0.0,False,False
sess_1369,611,2025-09-05 10:28:24.226324,2026-05-11 12:51:29.216529,2,0,2,0,2,21435784.990205,0.0,False,False
sess_137,174,2025-09-07 02:45:08.219548,2026-05-25 07:35:06.243940,4,3,1,0,4,22481398.024392,0.3333333333333333,False,False
sess_1371,55,2025-11-25 18:18:11.228610,2025-11-25 18:18:11.228610,1,0,1,0,1,0.0,0.0,False,False
sess_1372,959,2025-09-05 02:26:06.228610,2026-05-06 01:42:33.249957,2,1,0,1,2,20992587.021347,0.0,True,False
sess_1373,206,2026-01-03 10:12:32.228610,2026-04-21 06:04:00.253968,3,2,0,1,3,9316288.025358,0.0,True,False
sess_1374,1,2025-10-25 03:12:06.183414,2026-04-03 10:09:42.211509,2,1,0,1,2,13849056.028095,0.0,True,False
sess_1375,872,2025-08-27 23:24:57.240934,2026-01-08 18:19:36.222317,3,1,1,1,3,11559278.981383,1.0,False,False
sess_1376,879,2025-11-26 05:00:09.238931,2025-11-26 05:00:09.238931,1,1,0,0,1,0.0,0.0,False,False
sess_1377,875,2026-06-11 18:17:31.249957,2026-06-11 18:17:31.249957,1,0,1,0,1,0.0,0.0,False,False
sess_1378,930,2025-06-20 01:05:43.214026,2026-01-12 01:41:54.222317,2,1,0,1,2,17800571.008291,0.0,True,False
sess_138,1054,2025-09-14 23:38:28.226324,2025-09-14 23:38:28.226324,1,0,1,0,1,0.0,0.0,False,False
sess_1380,1001,2025-10-13 02:30:17.249957,2026-03-21 17:38:30.209185,2,1,0,1,2,13792092.959228,0.0,True,False
sess_1381,480,2025-11-02 14:23:19.186925,2026-01-16 21:29:10.186925,4,1,3,0,4,6505551.0,3.0,False,False
sess_1382,122,2025-08-25 06:42:40.222317,2026-02-13 00:17:36.186925,4,0,1,3,4,14837695.964608,0.0,False,False
sess_1383,498,2026-03-21 05:10:17.185418,2026-06-11 03:20:35.211509,2,0,1,1,2,7078218.026091,0.0,False,False
sess_1384,598,2025-06-25 21:35:56.186925,2025-07-26 21:39:35.222317,2,1,0,1,2,2678619.035392,0.0,True,False
sess_1385,734,2025-08-03 05:49:08.228610,2025-08-03 05:49:08.228610,1,0,1,0,1,0.0,0.0,False,False
sess_1386,70,2025-09-01 19:01:59.183414,2025-09-01 19:01:59.183414,1,0,0,1,1,0.0,0.0,True,False
sess_1387,373,2025-08-19 12:59:40.183414,2026-05-11 12:37:09.186925,4,3,1,0,4,22894649.003511,0.3333333333333333,False,False
sess_1388,514,2025-07-16 17:49:49.237113,2026-05-03 07:24:04.240934,4,0,2,2,4,25104855.003821,0.0,False,False
sess_139,947,2025-06-29 15:00:37.186925,2026-04-17 22:01:40.228610,2,1,0,1,2,25254063.041685,0.0,True,False
sess_1390,1,2025-10-11 07:04:33.186925,2025-12-14 13:51:30.238931,2,0,1,1,2,5554017.052006,0.0,False,False
sess_1392,198,2026-02-16 15:20:23.240934,2026-02-16 15:20:23.240934,1,0,1,0,1,0.0,0.0,False,False
sess_1393,938,2025-10-05 02:55:41.224321,2026-06-04 11:21:56.197951,3,1,2,0,3,20939174.97363,2.0,False,False
sess_1394,208,2026-02-19 20:13:31.214026,2026-02-19 20:13:31.214026,1,0,1,0,1,0.0,0.0,False,False
sess_1395,742,2025-11-12 14:38:24.238931,2026-06-02 12:42:21.228610,2,1,1,0,2,17445836.989679,1.0,False,False
sess_1396,1051,2026-02-18 15:45:28.238931,2026-02-18 15:45:28.238931,1,0,0,1,1,0.0,0.0,True,False
sess_1397,1052,2025-10-06 18:28:13.237113,2026-05-28 00:54:43.186925,3,1,1,1,3,20154389.949812,1.0,False,False
sess_1398,1035,2025-09-15 06:23:19.228610,2026-05-14 17:34:28.228610,2,2,0,0,2,20862669.0,0.0,False,False
sess_1399,542,2025-06-18 19:49:38.185418,2025-07-06 23:02:19.240934,2,1,0,1,2,1566761.055516,0.0,True,False
sess_14,790,2025-08-30 14:24:23.249957,2025-12-31 02:31:46.186925,2,2,0,0,2,10584442.936968,0.0,False,False
sess_140,401,2025-08-31 23:37:53.178635,2025-08-31 23:37:53.178635,1,1,0,0,1,0.0,0.0,False,False
sess_1400,272,2026-03-25 07:16:13.219548,2026-05-19 09:44:51.242937,2,1,1,0,2,4760918.023389,1.0,False,False
sess_1401,141,2026-01-29 21:05:37.181409,2026-03-13 00:30:14.242937,2,0,1,1,2,3641077.061528,0.0,False,False
sess_1402,899,2025-07-24 21:00:43.242937,2026-06-01 16:45:27.238931,7,4,2,1,7,26941483.995994,0.5,False,False
sess_1403,961,2025-09-03 06:45:04.228610,2026-04-14 03:03:51.197951,4,0,3,1,4,19253926.969341,0.0,False,False
sess_1404,964,2025-07-27 07:44:09.181409,2026-05-23 13:10:49.186925,2,0,2,0,2,25939600.005516,0.0,False,False
sess_1405,95,2026-04-10 10:00:55.178635,2026-04-10 10:00:55.178635,1,0,0,1,1,0.0,0.0,True,False
sess_1406,919,2025-12-12 12:01:36.238931,2026-04-21 15:38:54.240934,3,2,0,1,3,11245038.002003,0.0,True,False
sess_1407,484,2025-08-27 07:14:09.228610,2026-01-02 12:19:17.249957,3,2,1,0,3,11077508.021347,0.5,False,False
sess_1409,431,2025-09-04 15:30:46.216529,2025-12-11 04:59:23.209185,2,1,1,0,2,8429316.992656,1.0,False,False
sess_1410,472,2025-08-05 22:54:55.228610,2026-04-21 10:15:05.224321,2,0,0,2,2,22332009.995711,0.0,True,False
sess_1412,56,2025-07-06 01:56:51.197951,2025-07-17 19:14:42.238931,2,2,0,0,2,1012671.04098,0.0,False,False
sess_1413,179,2026-03-20 11:09:45.183414,2026-03-20 11:09:45.183414,1,0,0,1,1,0.0,0.0,True,False
sess_1415,229,2025-09-01 20:35:03.207677,2025-09-02 16:36:44.178635,2,0,1,1,2,72100.970958,0.0,False,False
sess_1416,884,2025-07-01 00:29:55.214026,2026-05-12 19:16:29.214026,3,1,1,1,3,27283594.0,1.0,False,False
sess_1417,150,2025-08-20 14:40:15.238931,2025-08-20 14:40:15.238931,1,1,0,0,1,0.0,0.0,False,False
sess_1419,804,2025-08-08 18:04:52.249957,2026-05-13 20:13:52.186925,2,1,0,1,2,24026939.936968,0.0,True,False
sess_142,83,2025-07-02 19:45:39.185418,2026-02-09 20:59:13.249957,4,1,0,3,4,19185214.064539,0.0,True,False
sess_1420,62,2025-11-21 10:30:38.226324,2026-01-30 03:40:32.219548,2,1,1,0,2,6023393.993224,1.0,False,False
sess_1421,383,2025-07-31 04:41:30.212022,2026-03-29 09:25:52.237113,2,1,0,1,2,20839462.025091,0.0,True,False
sess_1422,580,2025-07-14 17:33:28.186925,2025-12-31 01:35:06.186925,2,2,0,0,2,14630498.0,0.0,False,False
sess_1423,614,2026-02-18 22:42:38.237113,2026-02-18 22:42:38.237113,1,1,0,0,1,0.0,0.0,False,False
sess_1424,977,2025-12-05 05:01:31.186925,2026-03-26 23:56:28.249957,3,1,2,0,3,9658497.063032,2.0,False,False
sess_1425,658,2025-07-23 04:01:09.183414,2025-07-23 04:01:09.183414,1,1,0,0,1,0.0,0.0,False,False
sess_1426,336,2026-03-05 02:01:47.238931,2026-03-21 02:08:40.219548,2,1,1,0,2,1382812.980617,1.0,False,False
sess_1427,793,2025-09-04 19:40:47.186925,2026-04-17 09:41:54.238931,5,4,1,0,5,19404067.052006,0.25,False,False
sess_1428,435,2025-08-02 18:14:01.228610,2025-12-25 03:19:01.238931,3,1,2,0,3,12474300.010321,2.0,False,False
sess_1429,840,2025-07-07 03:56:27.211509,2026-05-17 05:40:18.228610,5,4,0,1,5,27135831.017101,0.0,True,False
sess_143,998,2025-07-12 12:41:53.245946,2026-06-03 07:50:50.226324,4,2,1,1,4,28148936.980378,0.5,False,False
sess_1430,95,2026-01-19 21:10:00.186925,2026-01-19 21:10:00.186925,1,0,0,1,1,0.0,0.0,True,False
sess_1431,820,2026-03-13 00:22:07.214026,2026-03-13 00:22:07.214026,1,0,1,0,1,0.0,0.0,False,False
sess_1432,687,2025-11-26 17:51:26.249957,2025-11-26 17:51:26.249957,1,1,0,0,1,0.0,0.0,False,False
